pipeline_id,execution_time,records_processed,error_count,cpu_usage,memory_usage,data_delay,status
10,136.95423252574972,5080,9,57.889783130006435,66.75732483846122,0.30615075446597695,1
40,261.1979954953568,12662,0,42.55285415623814,71.6550051382687,21.66659315702709,0
21,212.51799085379065,10247,11,82.67819034273558,80.83023276513481,28.682002798091812,1
28,201.4246574522543,11771,12,84.06154269818998,66.93316036867202,0.3350479589644495,1
11,202.46369983826577,11957,8,97.8173566316546,68.90149959687952,3.3807180538639194,1
34,194.69304950876673,2328,7,55.2223334545099,45.94630682674934,25.820275780496136,0
8,260.8620322663287,13236,9,44.963505412253426,33.826329491482916,20.655067484287244,1
22,124.26920474021081,19776,0,94.90808546310596,76.89008214208732,12.141311894889087,1
8,122.19882093997907,4153,14,55.518942076766514,85.16450532803769,29.783895524019464,1
49,153.18092407060456,1166,12,83.29188683943292,56.78001191613175,17.20864025369985,1
15,214.4580823869976,15652,7,43.639578269660674,65.67943946113363,20.087970382482844,0
17,290.2671869939244,16233,4,85.63508829857003,49.973539776820736,19.59529100506538,1
23,243.45419957526366,2885,0,47.62155382822843,59.26433857527276,6.681048902666823,0
24,229.62213571120486,15708,14,81.73518088249621,43.57783220731958,14.643732293324765,1
45,196.00665343577373,8529,3,71.94058287120428,79.39264252682247,6.492338956509764,0
19,133.37350430020348,1899,6,97.32928782803563,61.974266205381184,15.283935906228708,1
5,225.7494912043582,3248,13,42.21505858464058,65.56517595872013,0.9234365642581854,1
32,301.2983532917566,12455,11,57.52292474800349,32.410725086979504,11.458775305550773,1
44,187.99711722457357,4412,4,44.17053504005463,70.45589549906758,11.166302186654056,0
1,171.96633176230335,12769,10,92.75185811438314,43.17262778050632,8.748918655554743,1
23,188.23784018048534,16947,2,75.63406921966646,54.92065188371669,2.376868264957114,0
37,229.98755692462097,11379,11,72.09817674147394,56.82652050622974,23.12901180787308,1
8,205.58650926259662,7449,10,47.88747352697858,59.16761883672589,12.613645928640961,1
13,245.50070555573606,10411,3,69.34193543878305,44.783365292459614,24.419195362837307,0
8,198.32745628750874,4132,1,63.922219310548925,85.25716460651664,25.071817137646768,0
23,187.94941851771097,9155,7,58.94511208834139,57.81025979580046,6.40792169705369,0
43,211.45029899771228,9136,11,86.33133732991567,69.78873976403699,12.639903413964717,1
1,173.0173911584661,1359,1,43.67656239000669,69.90594047009525,21.62922015627106,0
45,287.0382470722319,7450,13,78.8011436417321,69.45400383738874,14.984884610246896,1
24,241.15571990583075,11231,12,89.3795818721327,66.35567058172381,25.652046912089133,1
35,145.01507062971692,12346,10,94.43843697161947,83.47067363721126,17.147070231402193,1
24,162.71204142329307,15852,5,84.75499568532462,82.82015789356728,18.887429035756995,0
17,228.26685025830523,18114,13,56.94734073149293,57.11439721931583,23.610703936341157,1
5,209.1658772998207,8067,6,76.0304476314222,71.32999312849041,3.666663228855338,0
20,215.12558546740368,10689,6,48.484216654861314,36.68390089423464,17.527447137541643,0
21,190.3936264691929,18801,12,47.02363742468656,35.90022408744276,2.5628960629244277,1
40,222.75865182627166,8767,0,78.31744852831088,61.19456635888203,7.816533706111157,0
31,191.5697065748146,4763,7,91.06645927505217,88.51326153439139,6.377151192737363,1
46,228.16897717047954,7928,8,44.034887541977135,72.24998066404021,17.012282719855214,0
36,238.65141156254492,1878,13,46.36022392799792,73.49906747209363,25.317071351713583,1
11,280.33701683190804,11787,13,73.93643844576141,40.248765285167586,3.9842882865154774,1
15,174.265037852702,19681,6,53.09271166116041,59.464788877474525,23.051895829412548,0
19,199.44406840872296,9852,12,76.70908736665888,56.051411423992086,4.291983762682467,1
7,139.05092945519164,12336,7,52.87262951532039,80.89359253902255,5.690151385452806,0
28,291.31307085195465,14487,3,46.988918458363564,38.958566290197425,27.508205917651974,0
43,101.22560213980793,8371,11,72.73449892988964,65.0474154765023,0.29187466519963956,1
5,284.14346942659046,2269,7,91.73170828195714,89.23784766567536,5.914321237006161,1
5,204.67347911455707,13898,2,81.1073183290318,88.00989282740588,6.46668273835255,0
30,220.92139652433232,18678,12,89.12350825215788,85.40191213360183,8.456416901429296,1
32,191.71654531351743,18393,0,55.980110463402895,54.374045340864924,10.902351212833084,0
8,201.5550329056646,11283,12,93.15871907782154,91.17154489257877,3.0953403551619663,1
10,229.40422998722516,19141,12,62.62235047457624,82.34453306285917,14.053628396491018,1
38,118.16762690893708,11156,7,91.14686007141961,85.32418575065871,11.980511020916673,1
47,167.39368814530485,13835,14,68.27053540892356,90.60299663112417,18.748014327457486,1
32,157.74713580956708,10383,10,56.07145884162978,90.90508226491525,26.02552902206104,1
48,222.37023917679085,7578,11,55.61552986160758,45.6042226118994,8.931607804076718,1
28,200.2183099201926,10245,5,74.06007306187917,38.29970126551585,16.394633227787835,0
17,230.9047920214404,6716,8,44.74061621241075,74.9068713321355,11.141321104205543,0
31,208.2387502090678,19788,2,95.80337167531052,66.60890718141425,1.207508432649892,1
8,252.92944179079979,11014,7,56.28780974191214,51.28272286607559,24.632260923812787,0
40,162.9862854495623,18655,8,60.137489070751315,74.48921794050602,19.026493199758153,0
25,202.90778899251188,16120,8,53.99809322447396,34.02979702553491,0.06516811125849009,0
9,255.46817070012568,3768,11,40.180477633643285,33.06854057223242,7.487158206078499,1
2,245.46630240103366,16741,13,81.55301420852787,53.03018797311441,9.269682149669302,1
15,126.01777217749562,10751,13,75.43317406205341,42.60003052309045,24.34594621593425,1
3,148.94446055076395,9928,6,88.57867241182694,76.70614329794253,22.821396312200935,1
49,195.91045306476082,7142,11,42.46064640705883,91.62141946403248,11.884315564065588,1
36,188.25816636293615,14187,10,95.71933868399921,73.00578188950067,4.720266488359356,1
4,196.72866357240426,19312,9,59.853216403621936,72.56098386329165,11.58096457744123,1
14,239.80951501259233,17257,2,94.78419175034763,30.428712272272907,24.304389671968508,1
41,214.46915025010358,6413,2,46.42788892405237,63.29800316210096,13.571740809499591,0
41,217.3845451509615,3190,1,84.63523488817847,83.11158581138537,3.4761056485756514,0
25,233.53067843017126,2002,0,74.76149388593959,72.51782374697115,1.156424172031718,0
10,253.70871025727794,12177,12,61.49147291515504,44.80585500217424,10.000058168702902,1
21,47.19939192675261,11114,1,44.74854375598116,85.15089114776805,4.450884330625384,0
36,180.66867758809735,9094,4,76.28419059080443,92.68448707398684,22.351235353849567,0
12,155.85161063701497,4752,0,41.58639298443479,48.13453508751758,8.36270442060286,0
27,223.76580679474262,5438,9,70.07692594876045,43.46113224077743,26.323590928782878,1
40,176.89480222076722,5427,3,76.2525145476193,52.00424880242393,18.520478681282743,0
2,203.7930808457561,6556,10,83.95142483725132,34.10528845204862,11.809912794430362,1
13,242.6071538201254,9532,9,99.48007805349076,86.7731237506469,18.301726629738717,1
32,169.85070306109202,19772,9,55.605622810465896,90.40446623461128,8.855219190972987,1
31,218.14078363561094,7992,0,59.3433892824085,71.16469757615347,4.2397163711333565,0
16,277.69139115802136,19084,11,60.468720808539516,79.68176283547399,28.925327847701986,1
32,241.58077299357902,16319,9,83.8949627115301,73.46229403328513,16.894843366490527,1
32,120.71113216600111,6383,7,95.90915609536682,54.528024903841484,0.21984363764413928,1
34,185.41266493619494,2233,11,98.45942497489352,71.08275353352727,9.309426188867274,1
11,217.79081676384982,19682,4,96.74868199348775,84.36081110688234,4.786034823769837,1
10,227.63919281109648,16577,9,92.7629804629146,82.64398166532486,7.745499395686161,1
15,187.3825480856377,11990,3,99.45864242923787,35.26873921708384,1.671465592006045,1
17,168.01055545052333,15789,2,62.556743610069816,60.06906243530261,7.352568839236454,0
40,203.38814674244844,3930,8,96.89927919992238,55.825895157221254,20.4904830159835,1
18,145.65576480525277,13112,5,85.6611977437547,78.8805684756912,24.61828642175261,1
9,254.9867133022259,13374,11,50.1075915716787,62.58943607047591,10.421760528975062,1
25,293.4340486974084,19217,0,42.72791127263214,52.730572057012274,15.673972456452884,0
40,219.7346984225062,19523,13,52.86903747221933,75.91273443855809,1.2537179073054217,1
14,188.3780723235443,16563,7,86.72506745725757,60.78260382183342,2.72402401273508,1
25,247.04504999568232,11425,9,77.90181287355304,46.68056180394338,16.557724256801798,1
22,238.5964612179337,11042,1,53.46137544080111,87.87709996966467,25.21730732504245,0
30,186.22296269472878,11395,12,84.51528726828155,37.34811012994836,2.63963895161908,1
20,197.60782153251233,3208,8,48.47933436629218,31.175700947556628,12.556400057580422,0
21,169.5232830435952,8553,10,89.31048363152166,39.35421712212256,29.112740035504416,1
44,208.2342412467985,14796,6,87.64965855824393,40.63681147732737,22.163776361253827,1
32,214.94545700226243,6622,2,98.35455824236291,64.97274300309176,5.928096608406218,1
46,160.9933672864652,19993,3,49.016773877759086,70.61625754140744,8.555228014975068,0
49,146.26618291860515,1223,2,94.39677966487602,59.15972371382195,28.43748697414273,1
21,133.69922939829672,16003,5,60.466159823310306,43.27113094313343,6.629630792245626,0
35,220.82673313060212,15728,8,64.9635918877187,38.59240842160514,13.227221459722093,0
32,199.4258715189947,15743,9,68.10670377320616,61.98987799304222,10.668301607611523,1
30,195.82129265725865,15007,8,77.61424319215335,66.75640069528778,14.701164959067976,0
39,223.22629611721663,13584,0,99.68580220708256,49.75748916072581,7.097405608986483,1
49,154.95190121558116,9514,9,75.99752818331399,44.328596577163324,20.05051289893065,1
12,146.48736324144033,17175,5,95.60295190242444,35.23852724508277,7.037729585073183,1
41,212.05409594844292,6973,0,55.30169212508338,31.705891654495126,18.06304063049518,0
47,113.56605202097217,10703,10,63.90469970890898,36.872868004351695,10.733079344893966,1
18,187.0507734532888,19470,3,70.26997176631485,78.23516179845615,7.544283957795449,0
21,323.3223186288939,8663,6,59.374119387200246,52.361212260002816,20.85007891879605,1
13,132.57312685737378,17241,3,98.6120261778598,31.782229501123645,28.957193353805767,1
21,178.51288200346383,3287,8,83.54101323383364,63.0307426705324,26.081263247133677,0
8,93.85535981551159,9878,13,68.73288113095361,64.84437234776064,2.6050617755916483,1
46,188.31359708889278,11209,9,85.07828207258763,57.86477067480558,13.632413645631058,1
40,298.3268214132655,5835,4,68.04654994495908,37.19438278230658,20.843398384603155,0
46,223.34587183952002,3534,13,41.03351964207556,79.07288084438764,16.878475241685184,1
7,169.31103454395125,12004,8,72.59160446862018,74.79030323538024,21.790704994095393,0
23,309.0705322635549,1622,0,77.5111131256721,55.657393987653236,29.25360425403772,1
44,112.8823695240795,11975,12,98.87244512311369,54.75299818862442,10.268154294144662,1
32,222.69715798785094,13585,11,42.447570895637064,40.13578247148631,23.126194772247167,1
11,203.24563935464684,18459,13,70.72581744730803,78.9807075607037,2.8221395231061774,1
22,187.6487659544792,7876,3,45.88928540250171,68.9723037820848,26.092446996574463,0
22,240.35457368644225,16336,6,48.93975409425762,35.57657395834147,23.352967270835364,0
43,140.90102958623498,14599,12,76.62780033810856,54.574124798399374,15.629023770084505,1
25,215.63113169361645,12138,1,53.894062735989834,88.73146126695266,24.63100410030484,0
22,209.2829161382258,3694,14,84.95044667770148,59.40434910765471,19.998703357646896,1
28,156.44936684431434,9710,8,70.85192155571636,51.12028745453752,16.566786982180655,0
29,297.4997790208659,11061,2,53.09277310994423,71.84596490415866,28.38001535771194,0
13,190.90813683191803,4810,3,69.6275006560639,43.193204549463786,3.9079565103173444,0
18,193.06748139026462,1912,11,40.05290361448724,64.04722088346666,29.789030156449538,1
2,148.6161412352129,5902,13,91.76440261947046,73.51897898163696,4.63298631188179,1
29,191.8329774441809,17955,14,40.760702623345765,85.56709703838006,14.405278859576619,1
21,316.7377303409492,11663,14,40.42059354953095,75.01277968056155,6.942329905696609,1
15,187.36440700142074,14967,3,76.69023659077882,54.986636815956686,8.157409483278679,0
27,225.93509715068214,16008,7,98.41125554740498,79.90701126764021,18.95495913142188,1
31,247.52738659967562,8768,1,91.35600906123872,88.39599532460471,1.0413042836013375,1
15,190.92988444299522,6135,4,55.121134755367095,61.05463560289607,28.22240336057532,0
23,179.52048488581,15072,1,51.80000866886114,30.292551056413355,8.38866371696529,0
24,223.61319406130866,9289,11,77.56673083800732,87.25967168686986,8.17597695945772,1
44,187.93708155578,19023,5,89.35826482132464,40.75372945456881,25.906911897636583,1
13,183.4077463606868,7443,8,61.72472025400178,38.211157823724264,22.945085598820047,0
22,246.9944947129731,5842,11,65.94127542202455,49.99910677310204,20.15165792962667,1
43,196.5288456543475,5027,8,46.92937082066507,54.698943450399476,4.390753518080897,0
37,260.661991913237,1260,13,49.16958527532155,81.95948538213239,23.088501573180046,1
33,195.4036655878439,10127,0,74.10109570156125,55.29692003235336,10.822988739890691,0
3,134.14022208236548,19181,3,46.15936874490622,33.17337581302191,29.81665941989404,0
19,28.7102323583174,17715,3,52.12276748775406,71.33750919938977,20.13748635076308,0
23,108.0925776573655,5210,0,54.080621440713045,73.62936652295053,25.076792234049755,0
29,116.70197668678686,19443,9,66.63547199281783,82.92435985408673,22.01355874993955,1
30,213.32689654139486,1072,1,42.73671784741817,55.926295242973566,17.8271502823446,0
39,151.43336533929306,6111,5,69.98625830157631,35.594619953499006,21.489571623460122,0
44,101.29343119679206,3921,9,95.7204643836449,65.94904805014592,17.92451487112066,1
47,193.4547155762531,11645,14,41.467819667144354,37.86482986753793,1.5359577194388219,1
25,145.90859664345726,4888,2,77.85909191244792,31.109895996580146,10.36569421973376,0
37,223.15495689619826,1177,8,90.15054190909254,80.60792567033747,9.492525563353402,1
47,221.91343236334143,19383,2,58.74765055295063,56.22168902199496,21.41919624217143,0
8,227.204314109159,8426,2,47.891112701153496,64.12533618405834,17.28519602488621,0
42,72.08597363529464,5495,14,42.600387256555784,73.08519817995472,18.314664081000192,1
16,202.27045631899406,1269,8,78.63418356614815,56.06679833623049,25.40944743651315,0
8,193.929879996597,11047,2,73.1340628137441,33.323553511030724,15.75921416724232,0
1,138.9177860111102,19039,5,53.75769930351986,46.42833775101744,6.548315994183158,0
44,93.12846187317744,3533,5,89.89703845790488,42.63217743696646,0.3731903053422969,1
5,194.5657539431287,16939,0,84.1303811291406,93.53061135357726,4.784926004734277,0
3,253.20580268781026,13346,12,56.58572709920699,78.0678545116549,0.9173727399680998,1
1,70.91211987123631,11314,12,85.20178137187804,59.35074988710751,7.111947556301236,1
4,158.37395635480016,12353,6,54.69965281004635,34.11888076973843,19.049915734969918,0
40,206.57675564930815,19788,8,80.51604771198166,37.530283961087584,4.542568684105133,0
35,256.24599970968154,3201,8,47.112702464432765,82.83847200264196,2.4576968930218723,0
32,184.38142429093412,6659,8,81.53436779999242,91.45419109940504,29.125637600274572,0
42,296.55014740153916,2153,1,54.32646513893562,32.03776199089635,29.907150717825363,0
34,110.23467303598915,5161,0,74.34816125450284,89.17581297473794,19.110705368467237,0
43,99.15310391805261,16503,5,50.347832011112956,54.73664137008947,3.256991809634985,0
25,250.88575248618446,18720,5,83.55801685407714,43.886122942488804,24.645618962907083,0
10,82.51878739866147,4478,3,43.6527744635831,36.64510323185738,16.17641078757897,0
21,223.07661681503248,17660,12,49.92506720816313,80.16368122695766,5.462208104965331,1
46,185.2733780753094,3361,7,51.04818879225019,60.47918153681789,17.270765871482013,0
39,154.9499698780001,11160,4,42.48061515123992,84.10754582579169,1.1814636981965099,0
27,178.6666395765564,3446,6,84.70075096961475,44.70021497262254,29.17413330418281,0
27,135.54640531852806,12931,8,98.85715028439597,74.1069223941076,24.778964974302625,1
2,184.0832972291862,8601,12,86.70386730470094,37.67791081629832,7.823307523627414,1
41,200.87096671774293,6051,0,91.63791772734373,35.83379446876003,12.567356762948412,1
48,179.18890117769317,4517,8,40.36045962029663,38.67099027351385,11.858507415015415,0
13,170.7531858909365,5802,12,47.072197826475595,82.57858453641997,25.844825161305774,1
9,212.70684975202744,13390,12,73.54122035769174,72.6152828031216,10.639030934801088,1
36,282.9785897897415,19759,3,98.67213308765005,40.787652975687784,1.439404998545618,1
22,186.68982990088023,8850,6,79.64277586289222,55.01019369453705,6.440665494111116,0
42,240.9995252502109,7744,10,62.448201624284664,79.63959063416968,6.467089723954676,1
26,151.69115009973282,16417,3,48.76895832888755,48.568835311902674,28.477231439891586,0
12,133.29593495875633,7248,3,49.17014166295905,89.88214130035124,27.721643040285645,0
17,222.6657693657012,18355,12,61.76519213900703,89.44918143776671,9.017798609764625,1
14,188.3232728208325,16428,14,82.82861184064043,65.93855367015703,0.08301300328764416,1
14,256.4748670821541,8136,13,41.90915746149464,71.07832749488747,15.509928927377917,1
34,266.271175784688,10517,14,91.1306554876983,72.45919297020893,23.917197656184005,1
20,241.95424212137434,12800,3,96.49308614138835,46.80044975407992,8.058149458403408,1
11,240.86791652000917,14417,5,93.32898763184987,53.74589026705915,13.171320781484507,1
16,28.731845720351288,4967,4,94.78161456381358,38.8361721818425,5.183676137001853,1
31,222.22612497835144,13361,1,40.920356765095825,90.11663720750148,9.821858085487662,0
6,243.14399147325022,5951,8,98.66753895699375,77.05021351521088,22.76559008600671,1
19,136.41086989191285,5002,10,61.98142689342093,33.013157311622095,12.848438239214632,1
37,200.43862557948933,3332,5,92.15686710191048,65.71018425636458,13.41812531289198,1
4,147.86358928288817,12460,9,51.20853224197685,52.29979275796735,23.686549397744418,1
47,251.3755297400439,5375,5,66.7915445597342,82.9937120089916,22.889182269373624,0
4,152.20009674617512,1685,8,42.6498633174386,52.34700570917833,5.614583841371297,0
20,160.35689465316764,18352,0,42.40455981056964,71.86975809905817,12.458165382471325,0
10,176.79749169719923,3033,6,96.59656604617828,40.77312167467721,25.465735086379343,1
24,312.4705110950137,8075,2,88.63639675174235,66.31910682718882,13.702130473335073,1
35,250.23361350380983,15647,3,71.7895626648276,49.1025726159807,19.852904487811436,0
26,280.6301929456942,1645,0,71.52749041387227,40.717747453563334,9.178864479309873,0
37,109.34400722598795,5121,2,84.92527710857118,70.25184455086963,1.7867568468583384,0
38,136.53526269137166,9112,13,60.5001268942294,71.51167800099942,4.946970946383855,1
21,266.9289821858848,10271,13,85.71215655171713,93.91799577369613,12.051626764382702,1
40,111.99194258866629,7436,13,69.10050279959634,73.49189387797253,10.604010851667505,1
39,166.4157914575167,13517,6,78.27504417468789,63.521146004263336,26.869222823733775,0
21,302.7670670313928,11292,13,97.88976700618886,89.32035480050874,16.368680114382723,1
10,151.8267634847655,9292,5,68.27893345121569,83.83825321474963,18.814661912823194,0
38,108.95012736423874,6586,12,65.10427958478701,65.66850809861161,20.660481440885388,1
46,202.37372521881642,1868,0,94.34495043648151,63.23769005315248,15.948777911809744,1
4,111.01285129193785,15602,14,94.15482969498063,91.227997071532,23.089370081149056,1
45,261.8625036486458,6914,8,99.54512211299055,70.1132578573305,23.493014529976683,1
20,155.25706252551527,9213,3,73.05177995849854,76.39564599601795,10.541579153480628,0
17,145.23804855440397,2903,6,60.65569246159617,35.6341377395682,2.5435546047670474,0
7,201.46911763320009,3576,3,54.42340379066222,76.68986538120186,29.590626850300996,0
4,179.77810737622718,15723,6,42.04578141709971,47.20431974343441,19.2786210156717,0
29,212.617459684041,5109,4,83.60371745265313,37.50996500840896,21.267482194897536,0
14,226.07522247013503,19319,0,54.0085704241268,85.22829707234513,22.700880195607038,0
3,189.13561282615527,1615,14,76.39845311353943,74.9274206324285,18.388902651203964,1
24,141.92756950069844,11642,3,94.99554192186372,56.491680295478474,14.127044084872466,1
37,236.52541425323824,12776,14,97.0128164436716,58.04208720352432,29.540090827781434,1
16,165.32950909488358,12510,2,40.26460803881862,42.812651943638066,21.829722302071218,0
4,156.5455512747149,2923,5,59.02450188258138,30.62081470530789,25.37546284669455,0
24,207.13303075780254,14402,5,90.24268176791361,52.70834407200948,13.190261145657448,1
34,103.56687903721642,7455,0,72.18671232109212,39.64693337936806,27.143324972722397,0
30,219.54380165735265,8604,13,88.45052400892916,57.41224171967549,21.964531568446734,1
18,209.78810019420945,9152,13,91.19939697027628,84.1986307154473,22.383839713367596,1
19,256.090982013651,3773,10,66.55757319647937,37.45903362117678,2.6079373119736893,1
31,174.98039302078033,11282,1,61.53897628148713,35.96398413884952,18.523701163594474,0
19,266.24157660111337,10776,12,67.32599596303153,88.63664429776153,10.056502046180814,1
49,226.48214502509379,19287,11,79.16771215745598,78.43407155849101,20.070049975387143,1
46,198.66054127783804,1143,1,62.0295491732091,33.44954126514335,17.046423279243605,0
19,290.83479627530187,19640,11,86.49929732186516,35.17208154174295,3.3356852013511307,1
22,204.76063654233917,18083,9,94.23956762110134,74.52007482968028,15.899632282984195,1
24,174.08163361861745,13401,13,56.938672129523596,54.0723731395996,13.537753197155183,1
45,206.19199965357456,1270,3,97.89937865045437,77.07126421038873,23.293304759508064,1
12,173.05154164430087,9254,12,77.36351480351863,56.28951450453105,15.079148129714943,1
30,218.6823340297347,2007,8,92.69012627318446,92.9061346758759,14.434865027983053,1
38,266.03436409987523,14715,10,46.234986116326326,75.13707979694232,21.584729348773337,1
31,199.59979837553703,11464,1,55.08994822337432,33.03002471496887,20.057636704586315,0
36,204.5069830036664,11174,10,59.261144765955535,51.4826153670288,29.755631359003722,1
19,239.89155972646438,8203,7,58.169329070470795,66.6344020988419,10.55858102235203,0
48,259.3620012054065,4724,10,50.31166939591191,39.22178648302323,20.65069706295283,1
45,177.3682367392088,12926,11,92.09205685148994,30.16381950489422,5.017756675490862,1
36,208.6168003101815,8917,0,65.116728477373,35.15502860091156,24.136822717051434,0
30,240.11311537233746,16739,11,97.78781274800728,64.07712605025091,23.584668555300013,1
49,216.4976128038519,15615,7,75.00834200740883,71.09658090756211,21.774620552775264,0
33,106.89552821156842,6472,2,48.30367813869179,36.03871942012381,3.57152294813756,0
18,249.13634799557107,8206,13,72.75428259003743,73.23517405386485,29.62633762476418,1
49,226.14406573568678,5716,14,99.61270886345454,70.11307022155393,28.27831810320102,1
28,229.69743701034034,3620,4,73.91030122595649,91.09330383073207,11.102744464062509,0
47,140.39246361733197,19920,0,40.112160707773754,84.64390695154756,17.319476533126355,0
11,207.61949673510864,6103,0,95.98479421542515,91.31072114303274,26.666609104257994,1
45,242.16726167023143,11160,5,54.09366436769136,92.7969955051898,14.839319715770763,0
33,155.97096975483987,6317,2,81.3117431841374,58.65255483867543,17.974900198332627,0
17,168.97277250778083,14587,7,70.90480929732657,61.7141942830707,18.09728577552699,0
6,243.0239560533798,2195,3,59.52602541045317,48.30542793879157,19.477649032486816,0
4,166.6448687614669,17788,5,56.95837142058332,63.0481061686644,17.26501077357203,0
20,189.574556122723,18678,12,95.72559175042628,39.79645538294877,12.178326688007184,1
48,148.26906704463775,8868,9,94.71555375519023,73.64301244928288,16.184380944903694,1
47,290.9969283659583,3819,11,70.78809040322675,31.62061475322692,26.143280453900108,1
27,226.03113825842794,14696,8,55.50971173210836,45.31580415856074,25.923100370206498,0
15,187.23025116469168,8564,13,46.14052193031986,43.524660382435485,23.176372405825187,1
6,177.88124047338982,4637,7,49.394582971545134,90.9627896424335,12.423228207680161,0
47,138.58176884263068,2873,3,71.33510354443627,39.41861386101019,23.57917655620592,0
14,194.49499543859622,18790,9,58.469797634740544,87.90040430090113,11.635690415688314,1
11,233.25290405950233,6514,7,42.5240885355974,38.08328438893064,19.92206092351794,0
39,159.5092951361633,2577,14,67.31004311866602,72.29536910823006,17.022844182173177,1
9,205.2770560648191,13568,6,84.77135754785883,50.79258793126698,9.000740008695013,0
26,181.63091126754898,6311,4,93.50170695759925,50.54015395555446,13.586348353687312,1
16,269.0057964787749,9828,6,75.11704274098537,94.88762150789523,24.910852778341198,0
5,168.16506180122346,6547,6,83.39752743054676,44.69278575654007,27.382584244828042,0
10,238.85779372184152,18191,13,61.84422825189594,43.16640441573877,6.158862871490617,1
3,269.7011297971684,19779,12,69.77429075301637,68.30675869136763,13.686444294780047,1
13,181.14346981112158,2415,9,83.77761139060175,78.14890580685724,13.005166744608834,1
43,170.5711276174878,8508,1,83.65949364233767,93.86279402902409,14.67045891624824,0
49,246.13511592623135,15882,6,65.47157587417024,75.59189532543495,29.29877002612665,0
30,110.93880427990788,19833,2,72.62004049349937,66.52161930627662,15.562275394206896,0
45,221.5297319551326,16406,7,95.43132037305816,56.593561654275696,24.90230064597545,1
6,121.2339103581259,4496,7,77.91985629659402,68.68233258322331,19.91811221942652,0
17,261.12058325831646,12780,8,78.55447754119538,69.05427478892496,3.215727051495081,0
45,187.39518277708325,8103,10,87.0772175431216,44.15124710118104,20.86970403281337,1
19,195.4610954628865,13221,3,46.91337377895837,73.62855649969723,19.411774940952327,0
42,163.787539532116,8022,9,71.37305749892366,43.28754639318626,22.75406684096587,1
35,120.86463683638938,8495,2,97.56590417625893,61.84706352069834,2.233455648454078,1
46,263.2930218816025,15422,8,61.69962353056593,46.8915183209443,7.239226798889261,0
26,191.44712458203534,9706,8,57.69556878532546,50.33206654243382,23.078660692600753,0
5,360.43843033540145,8332,1,76.07247793628545,69.90200629974194,11.118479187311586,1
29,159.49090984702158,6416,5,53.267165473918205,34.19153245795702,27.324568704662248,0
37,167.66529367087006,16251,2,73.35670939141895,30.782262996074785,15.530112269032136,0
20,155.13779426650134,14772,4,49.33912065145844,38.490300620596834,0.030814007087994755,0
49,191.19197203976566,13164,1,74.78760764187433,40.96595357484234,20.965078887737167,0
21,278.76089538922133,3468,14,76.14275101871064,42.8617429229662,15.403919137890668,1
10,250.50686683868423,19812,3,65.10402874073577,80.30551956394119,9.512830675461988,0
5,124.77230832077004,11887,10,62.96478552632131,59.04576785746211,0.6132209520963017,1
36,260.20600378985927,3027,2,54.72749670402696,60.54584869987769,5.962386972758949,0
6,234.1395643060564,12944,1,59.85533847001566,71.88172058561032,4.8478175498220635,0
26,224.06939133259115,1315,5,69.9007580314818,77.39206994683511,17.48562433260489,0
4,165.78795832797857,15133,10,54.85953406174606,30.22804272097334,23.086620615232185,1
39,169.50448506862924,4989,2,86.97006780231175,85.68714682733602,7.038192504412678,1
39,206.85336166128005,1530,3,82.5421144795463,94.24826507281705,20.93169402682645,0
35,172.34186689858615,11594,5,56.15835202875973,37.91748309549741,26.99472775665019,0
1,265.6315992044567,19243,11,45.84610978609288,72.32023793769874,18.647580640336443,1
24,170.20221619371705,5757,12,40.01080233903777,30.15689403606347,23.26942877919228,1
36,102.66178135858573,8872,11,75.80313114288933,33.18691660134785,6.126945165606898,1
6,134.92715283185595,16498,14,52.68182478721893,48.5250663055936,2.2481556585183107,1
41,138.10183135875673,10958,4,40.75494820609235,85.01626548727621,10.961634037287833,0
46,186.83259631883365,2067,3,61.54511623552136,72.41255859345293,21.270207746170925,0
44,210.80330167846623,1727,12,97.719907739046,58.97836057820125,20.582957679452626,1
31,202.69002183376458,17627,13,81.39656845778904,58.50890078415553,28.652377234350233,1
20,223.04544988460103,1711,11,91.46582217534748,60.29348233295323,18.899352592998504,1
24,187.38599879746596,12085,3,48.6843458956438,50.217152007065245,12.338533829791485,0
25,189.15465026296818,8924,1,44.39728927716618,87.05144364565842,23.913942799587815,0
36,287.59299871510103,16549,11,40.69178581058335,66.91149352798683,4.592037349222365,1
21,260.26787856304384,9462,12,97.33973740116923,61.456747629180434,24.390670150451317,1
30,220.4150240952282,10989,9,58.012164121212905,60.22997920521175,10.977913972951086,1
24,245.83352378386135,3560,12,67.57029654045148,90.82872034836626,4.620300270667278,1
44,103.68924172531509,3177,3,63.67141741610647,77.03802533427933,4.864218721153533,0
42,158.87306905422795,18221,11,83.82741612357157,39.412946056578065,29.50792485888246,1
30,178.38982429972648,4078,7,58.597892917164586,58.40306104631223,18.696682876218308,0
22,159.46170189904979,10968,4,72.12717295684308,48.744193676944015,5.2279378296624355,0
28,122.71313455957362,15120,13,99.73493589732806,94.14646275246056,8.056876140308692,1
7,221.0271901282895,19034,13,66.64381308065418,57.00072091035675,11.162393072748337,1
35,269.287387964231,3948,14,73.07629244198534,34.411556696935854,1.6769841075862835,1
28,199.3595138500322,3520,13,70.15168373865026,56.728780095082286,3.2524714924010634,1
14,232.40910228169932,8269,10,88.19116948816193,50.88776823938579,22.85262883196218,1
